%time,field.layout.data_offset,field.data0,field.data1,field.data2
639759000000,0,0.5672987103462219,0.33833545446395874,0.6991826891899109
639762000000,0,0.5655109882354736,0.3386695086956024,0.6996940970420837
639762000000,0,0.5637792944908142,0.3389938473701477,0.7001891732215881
639764000000,0,0.5619533658027649,0.33933570981025696,0.7007099986076355
639766000000,0,0.5601508617401123,0.33967387676239014,0.7012237310409546
639766000000,0,0.5584437251091003,0.33999520540237427,0.7017102837562561
639774000000,0,0.5568723082542419,0.34029215574264526,0.7021583318710327
639779000000,0,0.5554555058479309,0.34056103229522705,0.7025625705718994
639782000000,0,0.5540177226066589,0.34084054827690125,0.7029697299003601
639785000000,0,0.5526313185691833,0.34111475944519043,0.7033606767654419
639790000000,0,0.5513389706611633,0.34137386083602905,0.703724205493927
639793000000,0,0.5501628518104553,0.341612309217453,0.7040545344352722
639796000000,0,0.5491116046905518,0.3418275713920593,0.7043495774269104
639799000000,0,0.5481849908828735,0.3420190215110779,0.7046095132827759
639800000000,0,0.5473772287368774,0.3421872854232788,0.7048361301422119
639800000000,0,0.5466794371604919,0.34233373403549194,0.7050319314002991
639802000000,0,0.5460812449455261,0.3424602150917053,0.7051998972892761
639805000000,0,0.5453739166259766,0.34260931611061096,0.7053966522216797
639808000000,0,0.5446305871009827,0.3427661955356598,0.7056026458740234
639811000000,0,0.5438981652259827,0.3429212272167206,0.705805242061615
639814000000,0,0.5432053208351135,0.3430684506893158,0.7059967517852783
639816000000,0,0.5425681471824646,0.34320443868637085,0.7061728835105896
639817000000,0,0.541994035243988,0.34332752227783203,0.7063316106796265
639823000000,0,0.5414847731590271,0.34343722462654114,0.7064724564552307
639823000000,0,0.5410386323928833,0.34353381395339966,0.7065959572792053
639826000000,0,0.540493905544281,0.34365925192832947,0.706743061542511
639827000000,0,0.5399123430252075,0.3437974452972412,0.7068983316421509
639828000000,0,0.5393339991569519,0.3439376950263977,0.7070518136024475
639839000000,0,0.5387834906578064,0.34407323598861694,0.707197368144989
639843000000,0,0.5382749438285828,0.3441999852657318,0.7073315382003784
639850000000,0,0.5378152132034302,0.344315767288208,0.707452654838562
639853000000,0,0.5374063849449158,0.3444196581840515,0.7075603008270264
639856000000,0,0.5367105007171631,0.3445947468280792,0.7077415585517883
639862000000,0,0.53586745262146,0.3448069989681244,0.7079606056213379
639865000000,0,0.5349707007408142,0.3450334966182709,0.7081934809684753
639869000000,0,0.5340806841850281,0.3452591896057129,0.7084246277809143
639873000000,0,0.5332346558570862,0.3454746901988983,0.7086445093154907
639874000000,0,0.532453715801239,0.3456744849681854,0.7088476419448853
639884000000,0,0.5317481160163879,0.34585586190223694,0.709031343460083
639884000000,0,0.531120777130127,0.34601786732673645,0.7091948390007019
639889000000,0,0.5304006338119507,0.34620559215545654,0.7093810439109802
639892000000,0,0.5296550393104553,0.3464014232158661,0.7095731496810913
639894000000,0,0.5287219285964966,0.3466378152370453,0.709815263748169
639900000000,0,0.5277139544487,0.3468894958496094,0.7100778222084045
639906000000,0,0.5267044305801392,0.34713998436927795,0.7103415131568909
639912000000,0,0.5257389545440674,0.3473789393901825,0.7105942368507385
639917000000,0,0.5248439311981201,0.34760037064552307,0.710828959941864
639928000000,0,0.5240325927734375,0.3478012681007385,0.711042046546936
639928000000,0,0.5231085419654846,0.3480220437049866,0.7112864851951599
639928000000,0,0.5221555829048157,0.3482457995414734,0.711539626121521
639938000000,0,0.5212271213531494,0.3484618067741394,0.7117869853973389
639943000000,0,0.5203552842140198,0.3486636281013489,0.7120198011398315
639946000000,0,0.5195574760437012,0.348847895860672,0.712233304977417
639961000000,0,0.5188412666320801,0.34901317954063416,0.7124252915382385
639966000000,0,0.5179836750030518,0.34920868277549744,0.7126547694206238
639967000000,0,0.5170763731002808,0.34941476583480835,0.7128974795341492
639979000000,0,0.5161784887313843,0.3496185839176178,0.713137686252594
639988000000,0,0.5153264999389648,0.34981223940849304,0.7133657336235046
639991000000,0,0.5145409107208252,0.34999117255210876,0.7135761380195618
640003000000,0,0.5134869813919067,0.350237101316452,0.7138548493385315
640010000000,0,0.5123130083084106,0.3505145013332367,0.7141638398170471
640022000000,0,0.5111165046691895,0.35079970955848694,0.714478075504303
640026000000,0,0.5099591016769409,0.3510775566101074,0.714781641960144
640028000000,0,0.5088774561882019,0.35133883357048035,0.7150652408599854
640037000000,0,0.5075559020042419,0.3516645133495331,0.715408444404602
640045000000,0,0.5061436891555786,0.3520165681838989,0.7157736420631409
640048000000,0,0.5047376155853271,0.3523700535297394,0.7161364555358887
640050000000,0,0.5033977031707764,0.35270920395851135,0.7164818048477173
640055000000,0,0.5021584033966064,0.3530247211456299,0.7168009877204895
640058000000,0,0.5010366439819336,0.35331183671951294,0.717089831829071
640066000000,0,0.5000378489494324,0.35356876254081726,0.7173469662666321
640068000000,0,0.4991598427295685,0.3537956774234772,0.7175729870796204
640073000000,0,0.49804699420928955,0.35408321022987366,0.7178577184677124
640080000000,0,0.49683722853660583,0.35439643263816833,0.7181665301322937
640086000000,0,0.49562063813209534,0.35471224784851074,0.7184767127037048
640092000000,0,0.49445366859436035,0.3550161123275757,0.7187740802764893
640097000000,0,0.4933692216873169,0.3552993834018707,0.7190503478050232
640105000000,0,0.4923841953277588,0.35555750131607056,0.7193012833595276
640105000000,0,0.49115675687789917,0.3558831512928009,0.7196112275123596
640107000000,0,0.4898325800895691,0.35623714327812195,0.7199443578720093
640113000000,0,0.48850664496421814,0.35659363865852356,0.7202772498130798
640120000000,0,0.48723816871643066,0.35693636536598206,0.7205953598022461
640126000000,0,0.48606154322624207,0.3572556674480438,0.7208901643753052
640126000000,0,0.48499417304992676,0.35754650831222534,0.7211575508117676
640135000000,0,0.48388442397117615,0.35785239934921265,0.7214339375495911
640146000000,0,0.48260754346847534,0.3582015037536621,0.7217519879341125
640156000000,0,0.4812828004360199,0.3585626482963562,0.7220820784568787
640159000000,0,0.47998669743537903,0.358915776014328,0.7224051356315613
640166000000,0,0.4787655770778656,0.35924863815307617,0.722709596157074
640167000000,0,0.4776450991630554,0.3595544397830963,0.722989022731781
640179000000,0,0.4764537811279297,0.35988250374794006,0.7232846617698669
640185000000,0,0.4752708077430725,0.3602103888988495,0.7235773801803589
640186000000,0,0.47414517402648926,0.3605240285396576,0.7238553762435913
640196000000,0,0.47310492396354675,0.3608151972293854,0.7241120338439941
640198000000,0,0.47216373682022095,0.36107972264289856,0.72434401512146
640204000000,0,0.4709741473197937,0.3614160418510437,0.7246353626251221
640206000000,0,0.469681978225708,0.36178290843963623,0.724950909614563
640207000000,0,0.46838265657424927,0.3621531128883362,0.7252677083015442
640216000000,0,0.467136025428772,0.36250942945480347,0.72557133436203
640223000000,0,0.46597713232040405,0.3628416657447815,0.7258533835411072
640226000000,0,0.4649239182472229,0.3631444275379181,0.7261096239089966
640228000000,0,0.4639829993247986,0.3634156584739685,0.7263384461402893
640230000000,0,0.46315354108810425,0.3636553883552551,0.7265400886535645
640236000000,0,0.4622810184955597,0.36392176151275635,0.7267471551895142
640247000000,0,0.46124017238616943,0.36424657702445984,0.7269911170005798
640248000000,0,0.46014001965522766,0.3645940124988556,0.727247416973114
640248000000,0,0.4590511620044708,0.3649406433105469,0.7275001406669617
640252000000,0,0.45801717042922974,0.36527180671691895,0.7277395129203796
640261000000,0,0.45706287026405334,0.36557894945144653,0.7279600501060486
640269000000,0,0.4562002122402191,0.3658577799797058,0.7281591296195984
640269000000,0,0.455432653427124,0.366106778383255,0.7283360958099365
640273000000,0,0.4547581970691681,0.36632633209228516,0.7284914255142212
640283000000,0,0.4540218114852905,0.36657607555389404,0.7286573648452759
640286000000,0,0.45327913761138916,0.36683398485183716,0.7288225889205933
640288000000,0,0.45256513357162476,0.36708584427833557,0.7289801239967346
640288000000,0,0.4519003629684448,0.36732304096221924,0.7291259169578552
640290000000,0,0.45129552483558655,0.36754080653190613,0.7292580008506775
640295000000,0,0.45075464248657227,0.36773696541786194,0.7293757200241089
640302000000,0,0.4502774477005005,0.36791110038757324,0.7294793128967285
640305000000,0,0.44986096024513245,0.36806389689445496,0.7295694947242737
640308000000,0,0.4495006799697876,0.3681966960430145,0.7296473383903503
640308000000,0,0.4488711655139923,0.3684272766113281,0.7297828197479248
640314000000,0,0.44810113310813904,0.3687092065811157,0.7299482822418213
640320000000,0,0.44727712869644165,0.36901116371154785,0.7301251888275146
640325000000,0,0.4464555084705353,0.3693126440048218,0.7303014993667603
640327000000,0,0.445671409368515,0.369600772857666,0.7304697036743164
640328000000,0,0.4449451267719269,0.36986809968948364,0.7306253910064697
640328000000,0,0.4442867636680603,0.37011080980300903,0.7307664752006531
640328000000,0,0.4436996877193451,0.37032759189605713,0.7308922410011292
640328000000,0,0.44318288564682007,0.3705187439918518,0.731002926826477
640332000000,0,0.44273263216018677,0.37068554759025574,0.7310993671417236
640340000000,0,0.4421709477901459,0.37088871002197266,0.7312208414077759
640345000000,0,0.44156429171562195,0.3711059093475342,0.7313526272773743
640346000000,0,0.44082096219062805,0.3713805675506592,0.7315110564231873
640346000000,0,0.44002479314804077,0.3716793656349182,0.7316791415214539
640349000000,0,0.43923044204711914,0.3719803988933563,0.7318458557128906
640357000000,0,0.4384720027446747,0.37226977944374084,0.7320044040679932
640366000000,0,0.43776920437812805,0.37253937125205994,0.7321509122848511
640367000000,0,0.4371319115161896,0.37278488278388977,0.7322834730148315
640368000000,0,0.4365634620189667,0.373004674911499,0.7324014902114868
640378000000,0,0.43593260645866394,0.3732597529888153,0.7325286269187927
640386000000,0,0.4352903664112091,0.3735258877277374,0.7326558232307434
640388000000,0,0.4346691071987152,0.37378746271133423,0.7327775359153748
640390000000,0,0.4340881109237671,0.3740348517894745,0.7328904271125793
640395000000,0,0.4335577189922333,0.37426266074180603,0.7329928874969482
640395000000,0,0.4330821633338928,0.3744683265686035,0.7330843210220337
640398000000,0,0.43266165256500244,0.3746512234210968,0.73316490650177
640406000000,0,0.43229395151138306,0.37481191754341125,0.7332351207733154
640406000000,0,0.4319753348827362,0.3749517500400543,0.7332957983016968
640410000000,0,0.4314471483230591,0.37519824504852295,0.7333910465240479
640420000000,0,0.4308110475540161,0.37550094723701477,0.7335037589073181
640426000000,0,0.4301352798938751,0.37582576274871826,0.7336223721504211
640428000000,0,0.4294642210006714,0.3761503994464874,0.7337394952774048
640433000000,0,0.4288254380226135,0.37646088004112244,0.7338505387306213
640440000000,0,0.4282347559928894,0.37674903869628906,0.7339529395103455
640446000000,0,0.4276999235153198,0.377010703086853,0.7340453863143921
640447000000,0,0.42697811126708984,0.3773718476295471,0.734167218208313
640452000000,0,0.4261709153652191,0.3777797222137451,0.7343021035194397
640458000000,0,0.4253455400466919,0.37819918990135193,0.7344391345977783
640466000000,0,0.4245447814464569,0.37860774993896484,0.7345715761184692
640466000000,0,0.42379435896873474,0.3789918124675751,0.734695315361023
640467000000,0,0.42310816049575806,0.3793438673019409,0.7348082065582275
640472000000,0,0.4224920868873596,0.37966057658195496,0.7349092960357666
640477000000,0,0.4219467341899872,0.379941463470459,0.7349986433982849
640483000000,0,0.42146939039230347,0.3801876902580261,0.7350767254829407
640486000000,0,0.4208078980445862,0.38052961230278015,0.7351844310760498
640487000000,0,0.42006003856658936,0.38091668486595154,0.7353058457374573
640488000000,0,0.4192907512187958,0.38131529092788696,0.7354305386543274
640493000000,0,0.4185415804386139,0.38170385360717773,0.7355517745018005
640499000000,0,0.41783764958381653,0.38206925988197327,0.7356655597686768
640502000000,0,0.417192667722702,0.3824043273925781,0.7357696890830994
640504000000,0,0.4166126847267151,0.38270583748817444,0.735863208770752
640506000000,0,0.4160986542701721,0.38297325372695923,0.7359460592269897
640507000000,0,0.41564828157424927,0.3832077383995056,0.7360185384750366
640512000000,0,0.4152573347091675,0.3834114074707031,0.7360814213752747
640518000000,0,0.4148015081882477,0.383653849363327,0.7361530065536499
640524000000,0,0.41417354345321655,0.3839791715145111,0.7362543344497681
640526000000,0,0.4134652018547058,0.38434234261512756,0.7363697290420532
640527000000,0,0.4127373993396759,0.38471347093582153,0.736488938331604
640531000000,0,0.41202908754348755,0.3850734829902649,0.7366052865982056
640535000000,0,0.41136378049850464,0.3854109048843384,0.7367147207260132
640538000000,0,0.41075435280799866,0.38571956753730774,0.7368150353431702
640539000000,0,0.4102064371109009,0.3859967887401581,0.7369052767753601
640544000000,0,0.40972083806991577,0.3862423002719879,0.7369852662086487
640546000000,0,0.40929538011550903,0.38645729422569275,0.7370553612709045
640547000000,0,0.4088019132614136,0.3867144286632538,0.7371340394020081
640563000000,0,0.40828731656074524,0.38698679208755493,0.7372146844863892
640567000000,0,0.4077818989753723,0.3872568905353546,0.7372929453849792
640567000000,0,0.40730422735214233,0.3875138461589813,0.7373663187026978
640569000000,0,0.4068646728992462,0.38775143027305603,0.7374334335327148
640574000000,0,0.40646809339523315,0.3879665434360504,0.7374937534332275
640578000000,0,0.40611568093299866,0.38815826177597046,0.7375470995903015
640581000000,0,0.40557631850242615,0.38846930861473083,0.7376229763031006
640584000000,0,0.4049433469772339,0.3888415992259979,0.737709641456604
640588000000,0,0.40427926182746887,0.38923609256744385,0.7377992272377014
640593000000,0,0.403624564409256,0.3896273672580719,0.7378866672515869
640600000000,0,0.4030041992664337,0.3899996280670166,0.7379689812660217
640606000000,0,0.40243226289749146,0.3903438150882721,0.7380445003509521
640608000000,0,0.4019154906272888,0.3906554877758026,0.7381124496459961
640612000000,0,0.40134167671203613,0.3910089135169983,0.7381854057312012
640618000000,0,0.4006366729736328,0.3914475739002228,0.7382736206054688
640624000000,0,0.3998800814151764,0.3919205367565155,0.7383674383163452
640631000000,0,0.39912402629852295,0.39239445328712463,0.7384607195854187
640633000000,0,0.39840108156204224,0.39284834265708923,0.738549530506134
640638000000,0,0.3977302610874176,0.39326998591423035,0.7386316657066345
640641000000,0,0.3971211910247803,0.39365312457084656,0.7387060523033142
640647000000,0,0.39657723903656006,0.393995463848114,0.7387723326683044
640647000000,0,0.39609766006469727,0.39429739117622375,0.7388306260108948
640652000000,0,0.39556649327278137,0.3946351110935211,0.7388941049575806
640653000000,0,0.3950260579586029,0.3949805796146393,0.7389580607414246
640658000000,0,0.39450326561927795,0.39531585574150085,0.739019513130188
640662000000,0,0.3940141797065735,0.3956301808357239,0.7390767335891724
640668000000,0,0.39356744289398193,0.39591774344444275,0.7391287684440613
640669000000,0,0.39316657185554504,0.3961760401725769,0.7391753196716309
640671000000,0,0.3928118646144867,0.3964047431945801,0.7392163872718811
640672000000,0,0.39250144362449646,0.3966050148010254,0.7392522096633911
640680000000,0,0.3922322392463684,0.39677879214286804,0.7392832040786743
640688000000,0,0.3920005261898041,0.3969283998012543,0.7393098473548889
640688000000,0,0.39158743619918823,0.3972131907939911,0.7393516898155212
640691000000,0,0.3910786211490631,0.3975702226161957,0.7394012212753296
640698000000,0,0.39053186774253845,0.3979569673538208,0.7394534349441528
640705000000,0,0.389985054731369,0.3983455002307892,0.7395049929618835
640708000000,0,0.389461874961853,0.3987182080745697,0.7395538687705994
640709000000,0,0.38897618651390076,0.399064838886261,0.7395989298820496
640714000000,0,0.3885350227355957,0.39938005805015564,0.7396396398544312
640721000000,0,0.38814085721969604,0.3996618688106537,0.7396758794784546
640728000000,0,0.38779324293136597,0.3999105393886566,0.7397077083587646
640729000000,0,0.3872803747653961,0.40028098225593567,0.739753782749176
640735000000,0,0.38668614625930786,0.4007115662097931,0.7398067116737366
640745000000,0,0.38606661558151245,0.4011610150337219,0.7398616671562195
640748000000,0,0.3854580521583557,0.40160271525382996,0.7399154305458069
640749000000,0,0.38488271832466125,0.40202033519744873,0.7399661540985107
640753000000,0,0.3843531012535095,0.40240469574928284,0.7400127053260803
640760000000,0,0.3838750422000885,0.40275150537490845,0.7400546073913574
640769000000,0,0.3834500014781952,0.403059720993042,0.7400918006896973
640769000000,0,0.38289907574653625,0.403488427400589,0.740130603313446
640770000000,0,0.38229307532310486,0.40397387742996216,0.7401686906814575
640779000000,0,0.3816787302494049,0.4044736921787262,0.7402046918869019
640784000000,0,0.38108572363853455,0.4049606919288635,0.7402377724647522
640787000000,0,0.3805317282676697,0.4054184854030609,0.7402676343917847
640787000000,0,0.3800261616706848,0.4058380126953125,0.7402941584587097
640791000000,0,0.3795728087425232,0.4062153398990631,0.7403174042701721
640792000000,0,0.37917181849479675,0.4065498113632202,0.740337610244751
640799000000,0,0.3787204623222351,0.4069233238697052,0.7403614521026611
640804000000,0,0.3781598210334778,0.4073868691921234,0.7403914928436279
640810000000,0,0.37755486369132996,0.4078865349292755,0.7404240369796753
640815000000,0,0.3769482672214508,0.40838703513145447,0.7404567003250122
640822000000,0,0.37636682391166687,0.40886619687080383,0.7404880523681641
640824000000,0,0.37582626938819885,0.4093111455440521,0.7405171990394592
640829000000,0,0.3753347396850586,0.4097152352333069,0.7405436635017395
640832000000,0,0.3748951554298401,0.41007617115974426,0.7405673265457153
640832000000,0,0.3744048476219177,0.4104817509651184,0.740592896938324
640832000000,0,0.37390387058258057,0.41089755296707153,0.7406185269355774
640832000000,0,0.37341785430908203,0.4113016128540039,0.7406430840492249
640836000000,0,0.37296217679977417,0.4116806983947754,0.7406659126281738
640846000000,0,0.3725452423095703,0.41202759742736816,0.7406865954399109
640847000000,0,0.3721705973148346,0.4123392403125763,0.7407050728797913
640847000000,0,0.37183862924575806,0.41261523962020874,0.7407214045524597
640851000000,0,0.37154778838157654,0.41285690665245056,0.740735650062561
640855000000,0,0.371295303106308,0.413066565990448,0.7407479286193848
640857000000,0,0.3709780275821686,0.4133290946483612,0.7407640814781189
640861000000,0,0.3706338107585907,0.4136132299900055,0.7407819032669067
640871000000,0,0.37028753757476807,0.4138984978199005,0.7408000230789185
640879000000,0,0.3699549436569214,0.4141720235347748,0.7408174872398376
640882000000,0,0.36964526772499084,0.4144262373447418,0.7408338189125061
640891000000,0,0.36920827627182007,0.4148269593715668,0.7408433556556702
640899000000,0,0.3687102794647217,0.4153017997741699,0.7408482432365417
640911000000,0,0.36819547414779663,0.4158022403717041,0.740850031375885
640911000000,0,0.36769232153892517,0.4162968397140503,0.7408497929573059
640919000000,0,0.36721816658973694,0.4167661666870117,0.7408482432365417
640930000000,0,0.36668598651885986,0.4172850251197815,0.7408492565155029
640931000000,0,0.3660477101802826,0.4179030656814575,0.7408520579338074
640948000000,0,0.36537036299705505,0.4185560941696167,0.740855872631073
640952000000,0,0.3646976351737976,0.41920244693756104,0.7408601641654968
640967000000,0,0.364056795835495,0.41981634497642517,0.7408645153045654
640972000000,0,0.36340612173080444,0.4204697906970978,0.740858793258667
640984000000,0,0.3627772927284241,0.42111936211586,0.7408470511436462
